Flow_Duration,Total_Fwd_Packets,Total_Backward_Packets,Total_Length_of_Fwd_Packets,Total_Length_of_Bwd_Packets,Fwd_Packet_Length_Max,Fwd_Packet_Length_Min,Fwd_Packet_Length_Mean,Fwd_Packet_Length_Std,Bwd_Packet_Length_Max,Bwd_Packet_Length_Min,Bwd_Packet_Length_Mean,Bwd_Packet_Length_Std,Flow_Bytes_Sec,Flow_Packets_Sec,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Flow_IAT_Min,Fwd_IAT_Total,Fwd_IAT_Mean,Fwd_IAT_Std,Fwd_IAT_Max,Fwd_IAT_Min,Bwd_IAT_Total,Bwd_IAT_Mean,Bwd_IAT_Std,Bwd_IAT_Max,Bwd_IAT_Min,Fwd_PSH_Flags,Bwd_PSH_Flags,Fwd_URG_Flags,Bwd_URG_Flags,Fwd_Header_Length,Bwd_Header_Length,Fwd_Packets_Sec,Bwd_Packets_Sec,Min_Packet_Length,Max_Packet_Length,Packet_Length_Mean,Packet_Length_Std,Packet_Length_Variance,FIN_Flag_Count,SYN_Flag_Count,RST_Flag_Count,PSH_Flag_Count,ACK_Flag_Count,URG_Flag_Count,CWE_Flag_Count,ECE_Flag_Count,Down_Up_Ratio,Average_Packet_Size,Avg_Fwd_Segment_Size,Avg_Bwd_Segment_Size,Fwd_Avg_Bytes_Bulk,Fwd_Avg_Packets_Bulk,Fwd_Avg_Bulk_Rate,Bwd_Avg_Bytes_Bulk,Bwd_Avg_Packets_Bulk,Bwd_Avg_Bulk_Rate,Subflow_Fwd_Packets,Subflow_Fwd_Bytes,Subflow_Bwd_Packets,Subflow_Bwd_Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active_Mean,Active_Std,Active_Max,Active_Min,Idle_Mean,Idle_Std,Idle_Max,Idle_Min,Label
61022,2,2,82,294,41,41,41,0,147,147,147,0,255543,218188,20340.66667,35225.00595,61015,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,64,40,32.77506473,32.77506473,41,147,83.4,58.0585911,3370.8,0,0,0,0,0,0,0,0,1,104.25,41,147,0,0,0,0,0,0,2,82,2,294,-1,-1,1,32,0,0,0,0,0,0,0,0,0
66958971,11,11,2418,2510,2364,0,219.8181818,711.1469353,1460,0,228.1818182,513.4568761,279905,30507,3188522.429,4649389.47,9999311,3,66958971,6695897.1,4704918.635,10014506,8669,60064167,6006416.7,5159454.53,10015599,3,0,0,0,0,232,304,0.164279705,0.164279705,0,2364,214.2608696,593.2214991,351911.747,0,0,0,1,0,0,0,0,1,224,219.8181818,228.1818182,0,0,0,0,0,0,11,2418,11,2510,8192,1095,10,20,22024.71429,17644.86376,62028,15009,9543542.571,1174715.469,9999311,6879566,0
59,1,4,6,24,6,6,6,0,6,6,6,0,225874,235955,14.75,22.4851803,48,1,0,0,0,0,0,50,16.66666667,27.13546265,48,1,0,0,0,0,20,80,16949.15254,67796.61017,6,6,6,0,0,0,0,0,0,1,1,0,0,4,7.2,6,6,0,0,0,0,0,0,1,6,4,24,255,0,0,20,0,0,0,0,0,0,0,0,0
245878,1,1,6,6,6,6,6,0,6,6,6,0,216366,230235,245878,0,245878,245878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4.067057647,4.067057647,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,0,0,0,0,0,0,1,6,1,6,256,123,0,20,0,0,0,0,0,0,0,0,0
215,2,1,43,6,37,6,21.5,21.92031022,6,6,6,0,116750,108433,107.5,54.44722215,146,69,215,215,0,215,215,0,0,0,0,0,1,0,0,0,40,20,9302.325581,4651.162791,6,37,21.5,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,28.66666667,21.5,6,0,0,0,0,0,0,2,43,1,6,292,0,1,20,0,0,0,0,0,0,0,0,0
61264355,14,11,1351,420,1073,0,96.5,287.5744051,244,0,38.18181818,80.92319591,140278,40907,2552681.458,4381791.731,10029524,2,61264355,4712642.692,5118020.6,10080005,2519,61086972,6108697.2,5055077.343,10080112,2,0,0,0,0,456,360,0.228517871,0.179549756,0,1073,68.11538462,215.9952457,46653.94615,0,0,0,1,0,0,0,0,0,70.84,96.5,38.18181818,0,0,0,0,0,0,14,1351,11,420,29200,118,3,32,213507.8333,398832.4908,1027621,50478,9976104.167,114020.8758,10029524,9744624,0
60957,1,1,40,111,40,40,40,0,111,111,111,0,125683,172252,60957,0,60957,60957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,16.40500681,16.40500681,40,111,63.66666667,40.99186911,1680.333333,0,0,0,0,0,0,0,0,1,95.5,40,111,0,0,0,0,0,0,1,40,1,111,-1,-1,0,20,0,0,0,0,0,0,0,0,0
115154,10,4,736,975,485,0,73.6,152.495683,837,0,243.75,400.8144833,59617,100104,8858,13147.81994,32694,3,115154,12794.88889,15598.83081,33844,3,71283,23761,15766.1626,33200,5560,0,0,0,0,332,136,86.84023134,34.73609254,0,837,114.0666667,237.2323956,56279.20952,0,0,0,1,0,0,0,0,0,122.2142857,73.6,243.75,0,0,0,0,0,0,10,736,4,975,65535,61,5,32,0,0,0,0,0,0,0,0,0
205737,2,2,76,260,38,38,38,0,130,130,130,0,72809,125799,68579,118737.281,205685,4,4,4,0,4,4,48,48,0,48,48,0,0,0,0,40,64,9.721148845,9.721148845,38,130,74.8,50.39047529,2539.2,0,0,0,0,0,0,0,0,1,93.5,38,130,0,0,0,0,0,0,2,76,2,260,-1,-1,1,20,0,0,0,0,0,0,0,0,0
25895,2,0,12,0,6,6,6,0,0,0,0,0,211551,227895,25895,0,25895,25895,25895,25895,0,25895,25895,0,0,0,0,0,0,0,0,0,40,0,77.23498745,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,0,0,0,0,0,0,2,12,0,0,253,-1,1,20,0,0,0,0,0,0,0,0,0
18,3,0,18,0,6,6,6,0,0,0,0,0,6297,118752,9,8.485281374,15,3,18,9,8.485281374,15,3,0,0,0,0,0,0,0,0,0,60,0,166666.6667,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,8,6,0,0,0,0,0,0,0,3,18,0,0,389,-1,2,20,0,0,0,0,0,0,0,0,0
340646,13,13,1883,4548,1311,0,144.8461538,356.6178735,1418,0,349.8461538,532.2903102,88227,227266,13625.84,18281.871,70305,1,340646,28387.16667,24786.21938,70305,18,289496,24124.66667,38814.65104,120896,1,0,0,0,0,424,424,38.16278483,38.16278483,0,1418,238.1851852,449.7087978,202238.0028,0,0,0,1,0,0,0,0,1,247.3461538,144.8461538,349.8461538,0,0,0,0,0,0,13,1883,13,4548,29200,370,7,32,0,0,0,0,0,0,0,0,0
48522,2,0,12,0,6,6,6,0,0,0,0,0,125397,186769,48522,0,48522,48522,48522,48522,0,48522,48522,0,0,0,0,0,0,0,0,0,40,0,41.21841639,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,0,0,0,0,0,0,2,12,0,0,16352,-1,1,20,0,0,0,0,0,0,0,0,0
43978,4,2,160,198,40,40,40,0,99,99,99,0,297101,107484,8795.6,12042.11347,22287,1,22291,7430.333333,12866.25079,22287,1,4,4,0,4,4,0,0,0,0,80,40,90.95456819,45.4772841,40,99,56.85714286,28.78905215,828.8095238,0,0,0,0,0,0,0,0,0,66.33333333,40,99,0,0,0,0,0,0,4,160,2,198,-1,-1,3,20,0,0,0,0,0,0,0,0,0
170,2,2,60,252,30,30,30,0,126,126,126,0,85501,151532,56.66666667,92.08872533,163,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,11764.70588,11764.70588,30,126,68.4,52.58136552,2764.8,0,0,0,0,0,0,0,0,1,85.5,30,126,0,0,0,0,0,0,2,60,2,252,-1,-1,1,20,0,0,0,0,0,0,0,0,0
1035695,6,2,264,214,44,44,44,0,107,107,107,0,211033,223107,147956.4286,376120.1733,1000486,3,1033003,206600.6,444018.5164,1000486,4,3,3,0,3,3,0,0,0,0,168,40,5.793211322,1.931070441,44,107,58,27.78038877,771.75,0,0,0,0,0,0,0,0,0,65.25,44,107,0,0,0,0,0,0,6,264,2,214,-1,-1,5,20,0,0,0,0,0,0,0,0,0
60262519,8,6,1283,4041,837,0,160.375,288.8429813,1460,0,673.5,666.5885538,307650,17040,4635578.385,16621730.23,59955954,48,60262519,8608931.286,22641935.89,59955954,2521,209173,41834.6,38103.92586,72678,48,0,0,0,0,172,132,0.132752499,0.099564374,0,1460,354.9333333,523.956305,274530.2095,0,0,0,1,0,0,0,0,0,380.2857143,160.375,673.5,0,0,0,0,0,0,8,1283,6,4041,8192,509,7,20,0,0,0,0,0,0,0,0,0
60,1,1,6,6,6,6,6,0,6,6,6,0,102704,175033,60,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,16666.66667,16666.66667,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,0,0,0,0,0,0,1,6,1,6,335,258,0,20,0,0,0,0,0,0,0,0,0
183,2,2,76,132,38,38,38,0,66,66,66,0,23381,147622,61,63.85138996,130,4,4,4,0,4,4,49,49,0,49,49,0,0,0,0,64,64,10928.96175,10928.96175,38,66,49.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,61.5,38,66,0,0,0,0,0,0,2,76,2,132,-1,-1,1,32,0,0,0,0,0,0,0,0,0
90118756,9,11,781,7088,461,0,86.77777778,155.7953608,1460,0,644.3636364,671.4587512,306076,16451,4743092.421,14187993.34,45008623,2,90103764,11262970.5,20830474.62,45023844,117,90103678,9010367.8,18978603.65,45023615,2,0,0,0,0,192,256,0.099868223,0.122061161,0,1460,374.7142857,565.2053735,319457.1143,0,0,0,1,0,0,0,0,1,393.45,86.77777778,644.3636364,0,0,0,0,0,0,9,781,11,7088,8192,31,8,20,47300.5,45367.26397,79380,15221,45004581.5,5715.544112,45008623,45000540,0
47504,2,2,88,208,44,44,44,0,104,104,104,0,257245,235249,15834.66667,27421.25104,47498,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,40,42.10171775,42.10171775,44,104,68,32.86335345,1080,0,0,0,0,0,0,0,0,1,85,44,104,0,0,0,0,0,0,2,88,2,208,-1,-1,1,20,0,0,0,0,0,0,0,0,0
30447,2,2,66,98,33,33,33,0,49,49,49,0,234772,106169,10149,17573.38749,30441,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,64,65.68791671,65.68791671,33,49,39.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,49.25,33,49,0,0,0,0,0,0,2,66,2,98,-1,-1,1,20,0,0,0,0,0,0,0,0,0
32681,2,2,72,72,36,36,36,0,36,36,36,0,204722,100474,10893.66667,18863.18799,32675,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,61.19763777,61.19763777,36,36,36,0,0,0,0,0,0,0,0,0,0,1,45,36,36,0,0,0,0,0,0,2,72,2,72,-1,-1,1,32,0,0,0,0,0,0,0,0,0
115768971,28,25,2502,13457,709,0,89.35714286,210.4899425,2030,0,538.28,669.753594,48208,45270,2226326.365,4117081.42,10024949,3,115745814,4286882,4925046.705,10047983,3,115745796,4822741.5,4976730.052,10048198,3,0,0,0,0,580,512,0.241861008,0.215947328,0,2030,295.537037,526.8752569,277597.5363,0,0,0,1,0,0,0,0,0,301.1132075,89.35714286,538.28,0,0,0,0,0,0,28,2502,25,13457,29200,298,27,20,500553.0909,1583388.489,5274649,22928,10021793.64,6594.895166,10024949,10008067,0
189,2,2,60,290,30,30,30,0,145,145,145,0,86439,147132,63,71.68681887,141,0,0,0,0,0,0,48,48,0,48,48,0,0,0,0,64,64,10582.01058,10582.01058,30,145,76,62.98809411,3967.5,0,0,0,0,0,0,0,0,1,95,30,145,0,0,0,0,0,0,2,60,2,290,-1,-1,1,32,0,0,0,0,0,0,0,0,0
30350,1,1,41,90,41,41,41,0,90,90,90,0,201560,218678,30350,0,30350,30350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,32.94892916,32.94892916,41,90,57.33333333,28.29016319,800.3333333,0,0,0,0,0,0,0,0,1,86,41,90,0,0,0,0,0,0,1,41,1,90,-1,-1,0,20,0,0,0,0,0,0,0,0,0
30785,1,1,54,116,54,54,54,0,116,116,116,0,238658,217329,30785,0,30785,30785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,32.48335228,32.48335228,54,116,74.66666667,35.79571669,1281.333333,0,0,0,0,0,0,0,0,1,112,54,116,0,0,0,0,0,0,1,54,1,116,-1,-1,0,20,0,0,0,0,0,0,0,0,0
2515789,6,4,586,221,517,0,97.66666667,206.2839467,146,0,55.25,68.07532593,158161,167794,279532.1111,787034.7828,2377717,56,2515789,503157.8,1048305.139,2377717,131,58240,19413.33333,16588.34441,29073,259,0,0,0,0,132,88,2.384937688,1.589958458,0,517,73.36363636,153.9176876,23690.65455,0,0,0,1,0,0,0,0,0,80.7,97.66666667,55.25,0,0,0,0,0,0,6,586,4,221,8192,8192,5,20,0,0,0,0,0,0,0,0,0
30748,1,1,58,186,58,58,58,0,186,186,186,0,292247,217508,30748,0,30748,30748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,32.52244048,32.52244048,58,186,100.6666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,151,58,186,0,0,0,0,0,0,1,58,1,186,-1,-1,0,20,0,0,0,0,0,0,0,0,0
212,2,2,66,178,33,33,33,0,89,89,89,0,24941,125058,70.66666667,118.9383594,208,1,1,1,0,1,1,3,3,0,3,3,0,0,0,0,40,40,9433.962264,9433.962264,33,89,55.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,69.25,33,89,0,0,0,0,0,0,2,66,2,178,-1,-1,1,20,0,0,0,0,0,0,0,0,0
64069513,2,0,6,0,6,0,3,4.242640687,0,0,0,0,32,205,64069513,0,64069513,64069513,64069513,64069513,0,64069513,64069513,0,0,0,0,0,0,0,0,0,52,0,0.031216095,0,0,6,2,3.464101615,12,0,0,0,0,1,1,0,0,0,3,3,0,0,0,0,0,0,0,2,6,0,0,33304,-1,1,20,0,0,0,0,64069513,0,64069513,64069513,0
38493,1,1,85,101,85,85,85,0,101,101,101,0,217229,202149,38493,0,38493,38493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,25.97874938,25.97874938,85,101,90.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,135.5,85,101,0,0,0,0,0,0,1,85,1,101,-1,-1,0,20,0,0,0,0,0,0,0,0,0
3,2,0,12,0,6,6,6,0,0,0,0,0,190986,219948,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,40,0,666666.6667,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,0,0,0,0,0,0,2,12,0,0,5114,-1,1,20,0,0,0,0,0,0,0,0,0
6989401,2,0,12,0,6,6,6,0,0,0,0,0,4242,25095,6989401,0,6989401,6989401,6989401,6989401,0,6989401,6989401,0,0,0,0,0,0,0,0,0,40,0,0.286147554,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,0,0,0,0,0,0,2,12,0,0,258,-1,1,20,0,0,0,0,0,0,0,0,0
164,2,2,64,120,32,32,32,0,60,60,60,0,22003,153243,54.66666667,57.29165152,115,1,1,1,0,1,1,48,48,0,48,48,0,0,0,0,64,64,12195.12195,12195.12195,32,60,43.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,54,32,60,0,0,0,0,0,0,2,64,2,120,-1,-1,1,32,0,0,0,0,0,0,0,0,0
4,2,0,37,0,37,0,18.5,26.1629509,0,0,0,0,315631,201184,4,0,4,4,4,4,0,4,4,0,0,0,0,0,1,0,0,0,64,0,500000,0,0,37,24.66666667,21.36195996,456.3333333,0,1,0,0,1,0,0,0,0,37,18.5,0,0,0,0,0,0,0,2,37,0,0,972,-1,0,32,0,0,0,0,0,0,0,0,0
448550,10,10,795,5442,357,0,79.5,129.4966752,1448,0,544.2,655.254624,50122,192285,23607.89474,62811.68779,274649,1,405215,45023.88889,88634.98473,274649,1,411404,45711.55556,101271.9887,312016,1,0,0,0,0,332,328,22.29405863,22.29405863,0,1448,297,509.2888179,259375.1,0,0,0,1,0,0,0,0,1,311.85,79.5,544.2,0,0,0,0,0,0,10,795,10,5442,65535,62,5,32,0,0,0,0,0,0,0,0,0
5182089,9,7,371,5778,190,0,41.22222222,68.72731949,2336,0,825.4285714,920.5011058,28575,163414,345472.6,1225382.777,4769297,3,5182089,647761.125,1668191.827,4769297,3,362373,60395.5,96953.49005,250504,50,0,0,0,0,204,152,1.736751337,1.350806596,0,2336,361.7058824,692.920068,480138.2206,0,0,0,1,0,0,0,0,0,384.3125,41.22222222,825.4285714,0,0,0,0,0,0,9,371,7,5778,8192,219,7,20,0,0,0,0,0,0,0,0,0
31843,4,4,176,428,44,44,44,0,107,107,107,0,88651,155038,4549,11764.63262,31226,3,31693,10564.33333,18292.76593,31687,3,614,204.6666667,347.5648621,606,4,0,0,0,0,104,128,125.616305,125.616305,44,107,72,33.20391543,1102.5,0,0,0,0,0,0,0,0,1,81,44,107,0,0,0,0,0,0,4,176,4,428,-1,-1,3,20,0,0,0,0,0,0,0,0,0
145,2,2,66,178,33,33,33,0,89,89,89,0,75901,158856,48.33333333,77.6552209,138,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,64,64,13793.10345,13793.10345,33,89,55.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,69.25,33,89,0,0,0,0,0,0,2,66,2,178,-1,-1,1,32,0,0,0,0,0,0,0,0,0
72352,2,2,72,220,36,36,36,0,110,110,110,0,191990,205948,24117.33333,41768.98262,72348,0,0,0,0,0,0,4,4,0,4,4,0,0,0,0,64,64,27.642636,27.642636,36,110,65.6,40.53146926,1642.8,0,0,0,0,0,0,0,0,1,82,36,110,0,0,0,0,0,0,2,72,2,220,-1,-1,1,32,0,0,0,0,0,0,0,0,0
79,1,1,0,0,0,0,0,0,0,0,0,0,2,155267,79,0,79,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,12658.22785,12658.22785,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,362,32832,0,32,0,0,0,0,0,0,0,0,0
164,2,2,84,204,42,42,42,0,102,102,102,0,80526,153243,54.66666667,88.62467677,157,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,80,80,12195.12195,12195.12195,42,102,66,32.86335345,1080,0,0,0,0,0,0,0,0,1,82.5,42,102,0,0,0,0,0,0,2,84,2,204,-1,-1,1,40,0,0,0,0,0,0,0,0,0
31078,2,2,88,224,44,44,44,0,112,112,112,0,6628,103636,10359.33333,17936.8295,31071,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,64.35420555,64.35420555,44,112,71.2,37.24513391,1387.2,0,0,0,0,0,0,0,0,1,89,44,112,0,0,0,0,0,0,2,88,2,224,-1,-1,1,20,0,0,0,0,0,0,0,0,0
36016651,79,165,5282,256714,469,0,66.86075949,153.3968988,3517,0,1555.842424,643.7427333,279127,212196,148216.6708,2179895.841,33984957,0,36016651,461751.9359,3845522.257,33984957,0,2001596,12204.85366,49815.8391,342599,2,0,0,0,0,2540,5288,2.193429922,4.581214394,0,3517,1069.371429,881.0072784,776173.8246,0,0,0,1,0,0,0,0,2,1073.754098,66.86075949,1555.842424,0,0,0,0,0,0,79,5282,165,256714,65535,168,16,32,2031502,0,2031502,2031502,33984957,0,33984957,33984957,0
1244666,35,40,2686,6718,408,0,76.74285714,105.4269591,976,0,167.95,324.0548347,285206,212749,16819.81081,111408.7168,956319,1,1244666,36607.82353,172056.262,997105,1,288282,7391.846154,16724.89097,78511,1,0,0,0,0,724,824,28.11999364,32.13713559,0,976,123.7368421,248.8413882,61922.03649,0,0,0,1,0,0,0,0,1,125.3866667,76.74285714,167.95,0,0,0,0,0,0,35,2686,40,6718,8192,245,33,20,0,0,0,0,0,0,0,0,0
5871980,8,8,3527,1591,1480,0,440.875,664.698092,768,0,198.875,316.0919566,306434,138672,391465.3333,1371890.808,5345030,1,5646767,806681,2003222.439,5345030,213,5848629,835518.4286,2018889.324,5409819,1,0,0,0,0,264,264,1.362402461,1.362402461,0,1480,301.0588235,507.6121145,257670.0588,0,0,0,1,0,0,0,0,1,319.875,440.875,198.875,0,0,0,0,0,0,8,3527,8,1591,29200,71,4,32,301737,0,301737,301737,5345030,0,5345030,5345030,0
23619,1,1,44,108,44,44,44,0,108,108,108,0,261502,235657,23619,0,23619,23619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,42.33879504,42.33879504,44,108,65.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,98,44,108,0,0,0,0,0,0,1,44,1,108,-1,-1,0,32,0,0,0,0,0,0,0,0,0
3,2,0,37,0,37,0,18.5,26.1629509,0,0,0,0,34608,219948,3,0,3,3,3,3,0,3,3,0,0,0,0,0,1,0,0,0,64,0,666666.6667,0,0,37,24.66666667,21.36195996,456.3333333,0,1,0,0,1,0,0,0,0,37,18.5,0,0,0,0,0,0,0,2,37,0,0,61,-1,0,32,0,0,0,0,0,0,0,0,0
3,1,1,6,6,6,6,6,0,6,6,6,0,190986,219948,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,333333.3333,333333.3333,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,0,0,0,0,0,0,1,6,1,6,913,256,0,20,0,0,0,0,0,0,0,0,0
50,1,1,6,6,6,6,6,0,6,6,6,0,122781,186264,50,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20000,20000,6,6,6,0,0,1,0,0,0,0,0,0,0,1,9,6,6,0,0,0,0,0,0,1,6,1,6,0,0,0,20,0,0,0,0,0,0,0,0,0
62,2,1,37,6,37,0,18.5,26.1629509,6,6,6,0,271543,197221,31,21.21320344,46,16,62,62,0,62,62,0,0,0,0,0,1,0,0,0,64,20,32258.06452,16129.03226,0,37,20,19.78214683,391.3333333,0,1,0,0,1,0,0,0,0,26.66666667,18.5,6,0,0,0,0,0,0,2,37,1,6,68,0,0,32,0,0,0,0,0,0,0,0,0
628,3,0,43,0,31,6,14.33333333,14.43375673,0,0,0,0,269672,196087,314,442.648845,627,1,628,314,442.648845,627,1,0,0,0,0,0,0,0,0,0,60,0,4777.070064,0,6,31,12.25,12.5,156.25,0,0,0,0,1,0,0,0,0,16.33333333,14.33333333,0,0,0,0,0,0,0,3,43,0,0,116,-1,2,20,0,0,0,0,0,0,0,0,0
684,2,0,12,0,6,6,6,0,0,0,0,0,80442,162525,684,0,684,684,684,684,0,684,684,0,0,0,0,0,0,0,0,0,40,0,2923.976608,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,0,0,0,0,0,0,2,12,0,0,31,-1,1,20,0,0,0,0,0,0,0,0,0
265,2,2,74,622,37,37,37,0,311,311,311,0,132590,113441,88.33333333,147.8016689,259,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,40,7547.169811,7547.169811,37,311,146.6,150.0759808,22522.8,0,0,0,0,0,0,0,0,1,183.25,37,311,0,0,0,0,0,0,2,74,2,622,-1,-1,1,20,0,0,0,0,0,0,0,0,0
46983,1,1,52,68,52,52,52,0,68,68,68,0,129272,189124,46983,0,46983,46983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,32,21.28429432,21.28429432,52,68,57.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,86,52,68,0,0,0,0,0,0,1,52,1,68,-1,-1,0,44,0,0,0,0,0,0,0,0,0
215571,1,1,45,107,45,45,45,0,107,107,107,0,274511,239427,215571,0,215571,215571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,4.638842887,4.638842887,45,107,65.66666667,35.79571669,1281.333333,0,0,0,0,0,0,0,0,1,98.5,45,107,0,0,0,0,0,0,1,45,1,107,-1,-1,0,32,0,0,0,0,0,0,0,0,0
51241,1,1,51,67,51,51,51,0,67,67,67,0,118101,180683,51241,0,51241,51241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,19.51562226,19.51562226,51,67,56.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,84.5,51,67,0,0,0,0,0,0,1,51,1,67,-1,-1,0,20,0,0,0,0,0,0,0,0,0
1172673,13,7,1045,3297,565,0,80.38461538,164.4219868,1529,0,471,701.5767955,177744,119623,61719.63158,212402.496,931073,1,1172673,97722.75,264566.1626,931073,1,1128271,188045.1667,380836.9355,956729,4,0,0,0,0,428,232,11.08578436,5.9692685,0,1529,206.7619048,448.1519725,200840.1905,0,0,0,1,0,0,0,0,0,217.1,80.38461538,471,0,0,0,0,0,0,13,1045,7,3297,65535,974,6,32,0,0,0,0,0,0,0,0,0
6645128,7,4,635,168,517,0,90.71428571,190.7072051,168,0,42,84,31112,81467,664512.8,1644837.551,5206563,27,6645128,1107521.333,2106775.603,5282132,48,1400243,466747.6667,740263.9521,1320314,479,0,0,0,0,232,136,1.053403336,0.601944763,0,517,66.91666667,150.8487854,22755.35606,0,0,0,1,0,0,0,0,0,73,90.71428571,42,0,0,0,0,0,0,7,635,4,168,29200,340,3,32,1438517,0,1438517,1438517,5206563,0,5206563,5206563,0
179685,11,6,1690,463,1368,0,153.6363636,405.4778102,325,0,77.16666667,133.372286,29872,242499,11230.3125,15631.28147,36572,4,179685,17968.5,23260.65188,67215,4,135019,27003.8,26856.64012,64819,449,0,0,0,0,364,200,61.21824304,33.39176893,0,1368,119.6111111,322.7559885,104171.4281,0,0,0,1,0,0,0,0,0,126.6470588,153.6363636,77.16666667,0,0,0,0,0,0,11,1690,6,463,65535,362,6,32,0,0,0,0,0,0,0,0,0
79,1,1,6,6,6,6,6,0,6,6,6,0,62830,155267,79,0,79,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,12658.22785,12658.22785,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,0,0,0,0,0,0,1,6,1,6,115,256,0,20,0,0,0,0,0,0,0,0,0
30978,1,1,38,54,38,38,38,0,54,54,54,0,146511,216830,30978,0,30978,30978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,32.28097359,32.28097359,38,54,43.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,65,38,54,0,0,0,0,0,0,1,38,1,54,-1,-1,0,32,0,0,0,0,0,0,0,0,0
194,2,2,54,86,27,27,27,0,43,43,43,0,277954,144366,64.66666667,70.81195756,142,3,3,3,0,3,3,49,49,0,49,49,0,0,0,0,64,64,10309.27835,10309.27835,27,43,33.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,41.75,27,43,0,0,0,0,0,0,2,54,2,86,-1,-1,1,32,0,0,0,0,0,0,0,0,0
5733981,9,7,388,5766,201,0,43.11111111,71.31872903,1460,0,823.7142857,706.9780087,15860,139541,382265.4,1414473.516,5494398,2,5733981,716747.625,1930794.836,5494398,2,158110,26351.66667,49237.0316,123679,53,0,0,0,0,192,152,1.569590133,1.220792326,0,1460,362,590.4507812,348632.125,0,0,0,1,0,0,0,0,0,384.625,43.11111111,823.7142857,0,0,0,0,0,0,9,388,7,5766,8192,119,8,20,239581,0,239581,239581,5494398,0,5494398,5494398,0
184,2,2,72,104,36,36,36,0,52,52,52,0,320351,147545,61.33333333,101.0362971,178,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,40,10869.56522,10869.56522,36,52,42.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,53,36,52,0,0,0,0,0,0,2,72,2,104,-1,-1,1,20,0,0,0,0,0,0,0,0,0
